5;97;-9334
5;98;-9529
5;99;-9726
5;100;-9925
6;1;63
6;2;60
6;3;55
6;4;48
6;5;39
6;6;28
6;7;15
6;8;0
6;9;-17
6;10;-36
6;11;-57
6;12;-80
6;13;-105
6;14;-132
6;15;-161
6;16;-192
6;17;-225
6;18;-260
6;19;-297
6;20;-336
6;21;-377
6;22;-420
6;23;-465
6;24;-512
6;25;-561
6;26;-612
6;27;-665
6;28;-720
6;29;-777
6;30;-836
6;31;-897
6;32;-960
6;33;-1025
6;34;-1092
6;35;-1161
6;36;-1232
6;37;-1305
6;38;-1380
6;39;-1457
6;40;-1536
6;41;-1617
6;42;-1700
6;43;-1785
6;44;-1872
6;45;-1961
6;46;-2052
6;47;-2145
6;48;-2240
6;49;-2337
6;50;-2436
6;51;-2537
6;52;-2640
6;53;-2745
6;54;-2852
6;55;-2961
6;56;-3072
6;57;-3185
6;58;-3300
6;59;-3417
6;60;-3536
6;61;-3657
6;62;-3780
6;63;-3905
6;64;-4032
6;65;-4161
6;66;-4292
6;67;-4425
6;68;-4560
6;69;-4697
6;70;-4836
6;71;-4977
6;72;-5120
6;73;-5265
6;74;-5412
6;75;-5561
6;76;-5712
6;77;-5865
6;78;-6020
6;79;-6177
6;80;-6336
6;81;-6497
6;82;-6660
6;83;-6825
6;84;-6992
6;85;-7161
6;86;-7332
6;87;-7505
6;88;-7680
6;89;-7857
6;90;-8036
6;91;-8217
6;92;-8400
6;93;-8585
6;94;-8772
6;95;-8961
6;96;-9152
6;97;-9345
6;98;-9540
6;99;-9737
6;100;-9936
7;1;50
7;2;47
7;3;42
7;4;35
7;5;26
7;6;15
7;7;2
7;8;-13
7;9;-30
7;10;-49
7;11;-70
7;12;-93
7;13;-118
7;14;-145
7;15;-174
7;16;-205
7;17;-238
7;18;-273
7;19;-310
7;20;-349
7;21;-390
7;22;-433
7;23;-478
7;24;-525
7;25;-574
7;26;-625
7;27;-678
7;28;-733
7;29;-790
7;30;-849
7;31;-910
7;32;-973
7;33;-1038
7;34;-1105
7;35;-1174
7;36;-1245
7;37;-1318
7;38;-1393
7;39;-1470
7;40;-1549
7;41;-1630
7;42;-1713
7;43;-1798
7;44;-1885
7;45;-1974
7;46;-2065
7;47;-2158
7;48;-2253
7;49;-2350
7;50;-2449
7;51;-2550
7;52;-2653
7;53;-2758
7;54;-2865
7;55;-2974
7;56;-3085
7;57;-3198
7;58;-3313
7;59;-3430
7;60;-3549
7;61;-3670
7;62;-3793
7;63;-3918
7;64;-4045
7;65;-4174
7;66;-4305
7;67;-4438
7;68;-4573
7;69;-4710
7;70;-4849
7;71;-4990
7;72;-5133
7;73;-5278
7;74;-5425
7;75;-5574
7;76;-5725
7;77;-5878
7;78;-6033
7;79;-6190
7;80;-6349
7;81;-6510
7;82;-6673
7;83;-6838
7;84;-7005
7;85;-7174
7;86;-7345
7;87;-7518
7;88;-7693
7;89;-7870
7;90;-8049
7;91;-8230
7;92;-8413
7;93;-8598
7;94;-8785
7;95;-8974
7;96;-9165
7;97;-9358
7;98;-9553
7;99;-9750
7;100;-9949
8;1;35
8;2;32
8;3;27
8;4;20
8;5;11
8;6;0
8;7;-13
8;8;-28
8;9;-45
8;10;-64
8;11;-85
8;12;-108
8;13;-133
8;14;-160
8;15;-189
8;16;-220
8;17;-253
8;18;-288
8;19;-325
8;20;-364
8;21;-405
8;22;-448
8;23;-493
8;24;-540
8;25;-589
8;26;-640
8;27;-693
8;28;-748
8;29;-805
8;30;-864
8;31;-925
8;32;-988
8;33;-1053
8;34;-1120
8;35;-1189
8;36;-1260
8;37;-1333
8;38;-1408
8;39;-1485
8;40;-1564
8;41;-1645
8;42;-1728
8;43;-1813
8;44;-1900
8;45;-1989
8;46;-2080
8;47;-2173
8;48;-2268
8;49;-2365
8;50;-2464
8;51;-2565
8;52;-2668
8;53;-2773
8;54;-2880
8;55;-2989
8;56;-3100
8;57;-3213
8;58;-3328
8;59;-3445
8;60;-3564
8;61;-3685
8;62;-3808
8;63;-3933
8;64;-4060
8;65;-4189
8;66;-4320
8;67;-4453
8;68;-4588
8;69;-4725
8;70;-4864
8;71;-5005
8;72;-5148
8;73;-5293
8;74;-5440
8;75;-5589
8;76;-5740
8;77;-5893
8;78;-6048
8;79;-6205
8;80;-6364
8;81;-6525
8;82;-6688
8;83;-6853
8;84;-7020
8;85;-7189
8;86;-7360
8;87;-7533
8;88;-7708
8;89;-7885
8;90;-8064
8;91;-8245
8;92;-8428
8;93;-8613
8;94;-8800
8;95;-8989
8;96;-9180
8;97;-9373
8;98;-9568
8;99;-9765
8;100;-9964
9;1;18
9;2;15
9;3;10
9;4;3
9;5;-6
9;6;-17
9;7;-30
9;8;-45
9;9;-62
9;10;-81
9;11;-102
9;12;-125
9;13;-150
9;14;-177
9;15;-206
9;16;-237
9;17;-270
9;18;-305
9;19;-342
9;20;-381
9;21;-422
9;22;-465
9;23;-510
9;24;-557
9;25;-606
9;26;-657
9;27;-710
9;28;-765
9;29;-822
9;30;-881
9;31;-942
9;32;-1005
9;33;-1070
9;34;-1137
9;35;-1206
9;36;-1277
9;37;-1350
9;38;-1425
9;39;-1502
9;40;-1581
9;41;-1662
9;42;-1745
9;43;-1830
9;44;-1917
9;45;-2006
9;46;-2097
9;47;-2190
9;48;-2285
9;49;-2382
9;50;-2481
9;51;-2582
9;52;-2685
9;53;-2790
9;54;-2897
9;55;-3006
9;56;-3117
9;57;-3230
9;58;-3345
9;59;-3462
9;60;-3581
9;61;-3702
9;62;-3825
9;63;-3950
9;64;-4077
9;65;-4206
9;66;-4337
9;67;-4470
9;68;-4605
9;69;-4742
9;70;-4881
9;71;-5022
9;72;-5165
9;73;-5310
9;74;-5457
9;75;-5606
9;76;-5757
9;77;-5910
9;78;-6065
9;79;-6222
9;80;-6381
9;81;-6542
9;82;-6705
9;83;-6870
9;84;-7037
9;85;-7206
9;86;-7377
9;87;-7550
9;88;-7725
9;89;-7902
9;90;-8081
9;91;-8262
9;92;-8445
9;93;-8630
9;94;-8817
9;95;-9006
9;96;-9197
9;97;-9390
9;98;-9585
9;99;-9782
9;100;-9981
10;1;-1
10;2;-4
10;3;-9
10;4;-16
10;5;-25
10;6;-36
10;7;-49
10;8;-64
10;9;-81
10;10;-100
10;11;-121
10;12;-144
10;13;-169
10;14;-196
10;15;-225
10;16;-256
10;17;-289
10;18;-324
10;19;-361
10;20;-400
10;21;-441
10;22;-484
10;23;-529
10;24;-576
10;25;-625
10;26;-676
10;27;-729
10;28;-784
10;29;-841
10;30;-900
10;31;-961
10;32;-1024
10;33;-1089
10;34;-1156
10;35;-1225
10;36;-1296
10;37;-1369
10;38;-1444
10;39;-1521
10;40;-1600
10;41;-1681
10;42;-1764
10;43;-1849
10;44;-1936
10;45;-2025
10;46;-2116
10;47;-2209
10;48;-2304
10;49;-2401
10;50;-2500
10;51;-2601
10;52;-2704
10;53;-2809
10;54;-2916
10;55;-3025
10;56;-3136
10;57;-3249
10;58;-3364
10;59;-3481
10;60;-3600
10;61;-3721
10;62;-3844
10;63;-3969
10;64;-4096
10;65;-4225
10;66;-4356
10;67;-4489
10;68;-4624
10;69;-4761
10;70;-4900
10;71;-5041
10;72;-5184
10;73;-5329
10;74;-5476
10;75;-5625
10;76;-5776
10;77;-5929
10;78;-6084
10;79;-6241
10;80;-6400
10;81;-6561
10;82;-6724
10;83;-6889
10;84;-7056
10;85;-7225
10;86;-7396
10;87;-7569
10;88;-7744
10;89;-7921
10;90;-8100
10;91;-8281
10;92;-8464
10;93;-8649
10;94;-8836
10;95;-9025
10;96;-9216
10;97;-9409
10;98;-9604
10;99;-9801
10;100;-10000
11;1;-22
11;2;-25
11;3;-30
11;4;-37
11;5;-46
11;6;-57
11;7;-70
11;8;-85
11;9;-102
11;10;-121
11;11;-142
11;12;-165
11;13;-190
11;14;-217
11;15;-246
11;16;-277
11;17;-310
11;18;-345
11;19;-382
11;20;-421
11;21;-462
11;22;-505
11;23;-550
11;24;-597
11;25;-646
11;26;-697
11;27;-750
11;28;-805
11;29;-862
11;30;-921
11;31;-982
11;32;-1045
11;33;-1110
11;34;-1177
11;35;-1246
11;36;-1317
11;37;-1390
11;38;-1465
11;39;-1542
11;40;-1621
11;41;-1702
11;42;-1785
11;43;-1870
11;44;-1957
11;45;-2046
11;46;-2137
11;47;-2230
11;48;-2325
11;49;-2422
11;50;-2521
11;51;-2622
11;52;-2725
11;53;-2830
11;54;-2937
11;55;-3046
11;56;-3157
11;57;-3270
11;58;-3385
11;59;-3502
11;60;-3621
11;61;-3742
11;62;-3865
11;63;-3990
11;64;-4117
11;65;-4246
11;66;-4377
11;67;-4510
11;68;-4645
11;69;-4782
11;70;-4921
11;71;-5062
11;72;-5205
11;73;-5350
11;74;-5497
11;75;-5646
11;76;-5797
11;77;-5950
11;78;-6105
11;79;-6262
11;80;-6421
11;81;-6582
11;82;-6745
11;83;-6910
11;84;-7077
11;85;-7246
11;86;-7417
11;87;-7590
11;88;-7765
11;89;-7942
11;90;-8121
11;91;-8302
11;92;-8485
11;93;-8670
11;94;-8857
11;95;-9046
11;96;-9237
11;97;-9430
11;98;-9625
11;99;-9822
11;100;-10021
12;1;-45
12;2;-48
12;3;-53
12;4;-60
12;5;-69
12;6;-80
12;7;-93
12;8;-108
12;9;-125
12;10;-144
12;11;-165
12;12;-188
12;13;-213
12;14;-240
12;15;-269
12;16;-300
12;17;-333
12;18;-368
12;19;-405
12;20;-444
12;21;-485
12;22;-528
12;23;-573
12;24;-620
12;25;-669
12;26;-720
12;27;-773
12;28;-828
12;29;-885
12;30;-944
12;31;-1005
12;32;-1068
12;33;-1133
12;34;-1200
12;35;-1269
12;36;-1340
12;37;-1413
12;38;-1488
12;39;-1565
12;40;-1644
12;41;-1725
12;42;-1808
12;43;-1893
12;44;-1980
12;45;-2069
12;46;-2160
12;47;-2253
12;48;-2348
12;49;-2445
12;50;-2544
12;51;-2645
12;52;-2748
12;53;-2853
12;54;-2960
12;55;-3069
12;56;-3180
12;57;-3293
12;58;-3408
12;59;-3525
12;60;-3644
12;61;-3765
12;62;-3888
12;63;-4013
12;64;-4140
12;65;-4269
12;66;-4400
12;67;-4533
12;68;-4668
12;69;-4805
12;70;-4944
12;71;-5085
12;72;-5228
12;73;-5373
12;74;-5520
12;75;-5669
12;76;-5820
12;77;-5973
12;78;-6128
12;79;-6285
12;80;-6444
12;81;-6605
12;82;-6768
12;83;-6933
12;84;-7100
12;85;-7269
12;86;-7440
12;87;-7613
12;88;-7788
12;89;-7965
12;90;-8144
12;91;-8325
12;92;-8508
12;93;-8693
12;94;-8880
12;95;-9069
12;96;-9260
12;97;-9453
12;98;-9648
12;99;-9845
12;100;-10044
13;1;-70
13;2;-73
13;3;-78
13;4;-85
13;5;-94
13;6;-105
13;7;-118
13;8;-133
13;9;-150
13;10;-169
13;11;-190
13;12;-213
13;13;-238
13;14;-265
13;15;-294
13;16;-325
13;17;-358
13;18;-393
13;19;-430
13;20;-469
13;21;-510
13;22;-553
13;23;-598
13;24;-645
13;25;-694
13;26;-745
13;27;-798
13;28;-853
13;29;-910
13;30;-969
13;31;-1030
13;32;-1093
13;33;-1158
13;34;-1225
13;35;-1294
13;36;-1365
13;37;-1438
13;38;-1513
13;39;-1590
13;40;-1669
13;41;-1750
13;42;-1833
13;43;-1918
13;44;-2005
13;45;-2094
13;46;-2185
13;47;-2278
13;48;-2373
13;49;-2470
13;50;-2569
13;51;-2670
13;52;-2773
13;53;-2878
13;54;-2985
13;55;-3094
13;56;-3205
13;57;-3318
13;58;-3433
13;59;-3550
13;60;-3669
13;61;-3790
13;62;-3913
13;63;-4038
13;64;-4165
13;65;-4294
13;66;-4425
13;67;-4558
13;68;-4693
13;69;-4830
13;70;-4969
13;71;-5110
13;72;-5253
13;73;-5398
13;74;-5545
13;75;-5694
13;76;-5845
13;77;-5998
13;78;-6153
13;79;-6310
13;80;-6469
13;81;-6630
13;82;-6793
13;83;-6958
13;84;-7125
13;85;-7294
13;86;-7465
13;87;-7638
13;88;-7813
13;89;-7990
13;90;-8169
13;91;-8350
13;92;-8533
13;93;-8718
13;94;-8905
13;95;-9094
13;96;-9285
13;97;-9478
13;98;-9673
13;99;-9870
13;100;-10069
14;1;-97
14;2;-100
14;3;-105
14;4;-112
14;5;-121
14;6;-132
14;7;-145
14;8;-160
14;9;-177
14;10;-196
14;11;-217
14;12;-240
14;13;-265
14;14;-292
14;15;-321
14;16;-352
14;17;-385
14;18;-420
14;19;-457
14;20;-496
14;21;-537
14;22;-580
14;23;-625
14;24;-672
14;25;-721
14;26;-772
14;27;-825
14;28;-880
14;29;-937
14;30;-996
14;31;-1057
14;32;-1120
14;33;-1185
14;34;-1252
14;35;-1321
14;36;-1392
14;37;-1465
14;38;-1540
14;39;-1617
14;40;-1696
14;41;-1777
14;42;-1860
14;43;-1945
14;44;-2032
14;45;-2121
14;46;-2212
14;47;-2305
14;48;-2400
14;49;-2497
14;50;-2596
14;51;-2697
14;52;-2800
14;53;-2905
14;54;-3012
14;55;-3121
14;56;-3232
14;57;-3345
14;58;-3460
14;59;-3577
14;60;-3696
14;61;-3817
14;62;-3940
14;63;-4065
14;64;-4192
14;65;-4321
14;66;-4452
14;67;-4585
14;68;-4720
14;69;-4857
14;70;-4996
14;71;-5137
14;72;-5280
14;73;-5425
14;74;-5572
14;75;-5721
14;76;-5872
14;77;-6025
14;78;-6180
14;79;-6337
14;80;-6496
14;81;-6657
14;82;-6820
14;83;-6985
14;84;-7152
14;85;-7321
14;86;-7492
14;87;-7665
14;88;-7840
14;89;-8017
14;90;-8196
14;91;-8377
14;92;-8560
14;93;-8745
14;94;-8932
14;95;-9121
14;96;-9312
14;97;-9505
14;98;-9700
14;99;-9897
14;100;-10096
15;1;-126
15;2;-129
15;3;-134
15;4;-141
15;5;-150
15;6;-161
15;7;-174
15;8;-189
15;9;-206
15;10;-225
15;11;-246
15;12;-269
15;13;-294
15;14;-321
15;15;-350
15;16;-381
15;17;-414
15;18;-449
15;19;-486
15;20;-525
15;21;-566
15;22;-609
15;23;-654
15;24;-701
15;25;-750
15;26;-801
15;27;-854
15;28;-909
15;29;-966
15;30;-1025
15;31;-1086
15;32;-1149
15;33;-1214
15;34;-1281
15;35;-1350
15;36;-1421
15;37;-1494
15;38;-1569
15;39;-1646
15;40;-1725
15;41;-1806
15;42;-1889
15;43;-1974
15;44;-2061
15;45;-2150
15;46;-2241
15;47;-2334
15;48;-2429
15;49;-2526
15;50;-2625
15;51;-2726
15;52;-2829
15;53;-2934
15;54;-3041
15;55;-3150
15;56;-3261
15;57;-3374
15;58;-3489
15;59;-3606
15;60;-3725
15;61;-3846
15;62;-3969
15;63;-4094
15;64;-4221
15;65;-4350
15;66;-4481
15;67;-4614
15;68;-4749
15;69;-4886
15;70;-5025
15;71;-5166
15;72;-5309
15;73;-5454
15;74;-5601
15;75;-5750
15;76;-5901
15;77;-6054
15;78;-6209
15;79;-6366
15;80;-6525
15;81;-6686
15;82;-6849
15;83;-7014
15;84;-7181
15;85;-7350
15;86;-7521
15;87;-7694
15;88;-7869
15;89;-8046
15;90;-8225
15;91;-8406
15;92;-8589
15;93;-8774
15;94;-8961
15;95;-9150
15;96;-9341
15;97;-9534
15;98;-9729
15;99;-9926
15;100;-10125
16;1;-157
16;2;-160
16;3;-165
16;4;-172
16;5;-181
16;6;-192
16;7;-205
16;8;-220
16;9;-237
16;10;-256
16;11;-277
16;12;-300
16;13;-325
16;14;-352
16;15;-381
16;16;-412
16;17;-445
16;18;-480
16;19;-517
16;20;-556
16;21;-597
16;22;-640
16;23;-685
16;24;-732
16;25;-781
16;26;-832
16;27;-885
16;28;-940
16;29;-997
16;30;-1056
16;31;-1117
16;32;-1180
16;33;-1245
16;34;-1312
16;35;-1381
16;36;-1452
16;37;-1525
16;38;-1600
16;39;-1677
16;40;-1756
16;41;-1837
16;42;-1920
16;43;-2005
16;44;-2092
16;45;-2181
16;46;-2272
16;47;-2365
16;48;-2460
16;49;-2557
16;50;-2656
16;51;-2757
16;52;-2860
16;53;-2965
16;54;-3072
16;55;-3181
16;56;-3292
16;57;-3405
16;58;-3520
16;59;-3637
16;60;-3756
16;61;-3877
16;62;-4000
16;63;-4125
16;64;-4252
16;65;-4381
16;66;-4512
16;67;-4645
16;68;-4780
16;69;-4917
16;70;-5056
16;71;-5197
16;72;-5340
16;73;-5485
16;74;-5632
16;75;-5781
16;76;-5932
16;77;-6085
16;78;-6240
16;79;-6397
16;80;-6556
16;81;-6717
16;82;-6880
16;83;-7045
16;84;-7212
16;85;-7381
16;86;-7552
16;87;-7725
16;88;-7900
16;89;-8077
16;90;-8256
16;91;-8437
16;92;-8620
16;93;-8805
16;94;-8992
16;95;-9181
16;96;-9372
16;97;-9565
16;98;-9760
16;99;-9957
16;100;-10156
17;1;-190
17;2;-193
17;3;-198
17;4;-205
17;5;-214
17;6;-225
17;7;-238
17;8;-253
17;9;-270
17;10;-289
17;11;-310
17;12;-333
17;13;-358
17;14;-385
17;15;-414
17;16;-445
17;17;-478
17;18;-513
17;19;-550
17;20;-589
17;21;-630
17;22;-673
17;23;-718
17;24;-765
17;25;-814
17;26;-865
17;27;-918
17;28;-973
17;29;-1030
17;30;-1089
17;31;-1150
17;32;-1213
17;33;-1278
17;34;-1345
17;35;-1414
17;36;-1485
17;37;-1558
17;38;-1633
17;39;-1710
17;40;-1789
17;41;-1870
17;42;-1953
17;43;-2038
17;44;-2125
17;45;-2214
17;46;-2305
17;47;-2398
17;48;-2493
17;49;-2590
17;50;-2689
17;51;-2790
17;52;-2893
17;53;-2998
17;54;-3105
17;55;-3214
17;56;-3325
17;57;-3438
17;58;-3553
17;59;-3670
17;60;-3789
17;61;-3910
17;62;-4033
17;63;-4158
17;64;-4285
17;65;-4414
17;66;-4545
17;67;-4678
17;68;-4813
17;69;-4950
17;70;-5089
17;71;-5230
17;72;-5373
17;73;-5518
17;74;-5665
17;75;-5814
17;76;-5965
17;77;-6118
17;78;-6273
17;79;-6430
17;80;-6589
17;81;-6750
17;82;-6913
17;83;-7078
17;84;-7245
17;85;-7414
17;86;-7585
17;87;-7758
17;88;-7933
17;89;-8110
17;90;-8289
17;91;-8470
17;92;-8653
17;93;-8838
17;94;-9025
17;95;-9214
17;96;-9405
17;97;-9598
17;98;-9793
17;99;-9990
17;100;-10189
18;1;-225
18;2;-228
18;3;-233
18;4;-240
18;5;-249
18;6;-260
18;7;-273
18;8;-288
18;9;-305
18;10;-324
18;11;-345
18;12;-368
18;13;-393
18;14;-420
18;15;-449
18;16;-480
18;17;-513
18;18;-548
18;19;-585
18;20;-624
18;21;-665
18;22;-708
18;23;-753
18;24;-800
18;25;-849
18;26;-900
18;27;-953
18;28;-1008
18;29;-1065
18;30;-1124
18;31;-1185
18;32;-1248
18;33;-1313
18;34;-1380
18;35;-1449
18;36;-1520
18;37;-1593
18;38;-1668
18;39;-1745
18;40;-1824
18;41;-1905
18;42;-1988
18;43;-2073
18;44;-2160
18;45;-2249
18;46;-2340
18;47;-2433
18;48;-2528
18;49;-2625
18;50;-2724
18;51;-2825
18;52;-2928
18;53;-3033
18;54;-3140
18;55;-3249
18;56;-3360
18;57;-3473
18;58;-3588
18;59;-3705
18;60;-3824
18;61;-3945
18;62;-4068
18;63;-4193
18;64;-4320
18;65;-4449
18;66;-4580
18;67;-4713
18;68;-4848
18;69;-4985
18;70;-5124
18;71;-5265
18;72;-5408
18;73;-5553
18;74;-5700
18;75;-5849
18;76;-6000
18;77;-6153
18;78;-6308
18;79;-6465
18;80;-6624
18;81;-6785
18;82;-6948
18;83;-7113
18;84;-7280
18;85;-7449
18;86;-7620
18;87;-7793
18;88;-7968
18;89;-8145
18;90;-8324
18;91;-8505
18;92;-8688
18;93;-8873
18;94;-9060
18;95;-9249
18;96;-9440
18;97;-9633
18;98;-9828
18;99;-10025
18;100;-10224
19;1;-262
19;2;-265
19;3;-270
19;4;-277
19;5;-286
19;6;-297
19;7;-310
19;8;-325
19;9;-342
19;10;-361
19;11;-382
19;12;-405
19;13;-430
19;14;-457
19;15;-486
19;16;-517
19;17;-550
19;18;-585
19;19;-622
19;20;-661
19;21;-702
19;22;-745
19;23;-790
19;24;-837
19;25;-886
19;26;-937
19;27;-990
19;28;-1045
19;29;-1102
19;30;-1161
19;31;-1222
